market,match_id,kickoff_utc,season,actual,model_probability,baseline_probability,model_brier,baseline_brier,model_log_loss,baseline_log_loss
btts,0977e8951b30e862,2023-05-18 19:30:00+00:00,2223,1,0.593125696440992,0.5042016806722689,0.1655466988966278,0.24581597344820283,0.5223489354293958,0.6847789308894288
btts,8b3f6e89e0eab81c,2023-05-20 12:30:00+00:00,2223,1,0.5855417228407962,0.505586592178771,0.1717756635057754,0.2444446178334009,0.5352178382940183,0.6820359551348745
btts,3f91b083ac0fe0f3,2023-05-20 15:00:00+00:00,2223,0,0.5300317208303928,0.5069637883008357,0.2809336250864275,0.25701228264833453,0.7550900776841569,0.7071726559144498
btts,4abda390446ac4f4,2023-05-20 15:00:00+00:00,2223,1,0.5331420687161996,0.5055555555555555,0.21795632800258968,0.24447530864197534,0.6289673448994452,0.6820973443733603
btts,5fa7adfb6debc941,2023-05-20 15:00:00+00:00,2223,1,0.5944759355537375,0.5069252077562327,0.1644497668450165,0.24312275074623427,0.5200750421335908,0.6793918054914599
btts,6f1131e7e9463c6e,2023-05-20 15:00:00+00:00,2223,1,0.5138541318712623,0.5082872928176796,0.23633780509864405,0.24178138640456637,0.6658158439367431,0.6767084542167854
btts,759dfe676e682393,2023-05-20 17:30:00+00:00,2223,0,0.5536147440722461,0.509641873278237,0.30648928485417853,0.25973483899855054,0.8065728972961766,0.7126192839727657
btts,6d8be4f35ecbcb38,2023-05-21 13:30:00+00:00,2223,1,0.6136378263387693,0.5082417582417582,0.149275729236231,0.24182616833715737,0.48835038425359345,0.6767980425584159
btts,bf60ad25fd0213f6,2023-05-21 14:00:00+00:00,2223,1,0.5414799136247598,0.5095890410958904,0.21024066960955776,0.24050290861324825,0.6134493071815182,0.6741506798692902
btts,ee119d8d4742a2e0,2023-05-21 16:00:00+00:00,2223,0,0.4767627602696267,0.5109289617486339,0.22730272957991354,0.261048403953537,0.6477203045174112,0.7152475275606113
btts,1525ca20572cdc2d,2023-05-22 20:00:00+00:00,2223,0,0.545433833996668,0.5095367847411444,0.2974980672683048,0.25962773500434333,0.7884117961950023,0.7124049971643598
btts,c6ceb3b33ac683f9,2023-05-24 20:00:00+00:00,2223,1,0.6256555853326723,0.5081521739130435,0.1401337407926242,0.24191428402646506,0.4689552424629829,0.6769743213143443
btts,c48288a7e615c030,2023-05-25 20:00:00+00:00,2223,1,0.5076903437181614,0.5094850948509485,0.2423687976683421,0.24060487217338297,0.6778835768705639,0.674354681210578
btts,55d1e5418b9d3a92,2023-05-28 16:30:00+00:00,2223,0,0.5178030152138294,0.5108108108108108,0.2681199625645333,0.26092768444119796,0.7294025662903476,0.7150059743724444
btts,5d3205b4c210936d,2023-05-28 16:30:00+00:00,2223,1,0.5103026290555249,0.5094339622641509,0.2398035151099308,0.24065503737985047,0.6727513389452261,0.6744550475477927
btts,5e546d24a3c945e1,2023-05-28 16:30:00+00:00,2223,1,0.4730806188271153,0.510752688172043,0.2776440342556158,0.2393629321308822,0.7484894635187471,0.6718697821126605
btts,6414d1174662900d,2023-05-28 16:30:00+00:00,2223,0,0.4582630400414754,0.5120643431635389,0.21000501386805487,0.2622098915395065,0.612974709074974,0.7175717325670202
btts,6591e2a375258ca1,2023-05-28 16:30:00+00:00,2223,1,0.5967358658389522,0.5106951871657754,0.16262196190065956,0.23941919986273552,0.516280699273773,0.671982369367902
btts,887b080c7bbdc658,2023-05-28 16:30:00+00:00,2223,1,0.4696505206176963,0.512,0.2812705702810806,0.238144,0.7557664340195053,0.6694306539426292
btts,932c52240e19ba48,2023-05-28 16:30:00+00:00,2223,1,0.5508495430846002,0.5132978723404256,0.2017361329473124,0.23687896106835668,0.5962935686697661,0.6668989544850089
btts,a78416e46ed10e92,2023-05-28 16:30:00+00:00,2223,1,0.540222921991924,0.5145888594164456,0.21139496146164438,0.2356239754026272,0.615773406106369,0.6643870283846827
btts,a971fd2460606a9d,2023-05-28 16:30:00+00:00,2223,1,0.4964473209853051,0.5158730158730159,0.25356530054287635,0.23437893675988908,0.7002779018605224,0.6618946370558407
btts,d76211b50fb8587d,2023-05-28 16:30:00+00:00,2223,0,0.5411097813025861,0.5171503957783641,0.2927997954213326,0.2674445318537186,0.77894427247965,0.7280500522410054
btts,d0342c1d9c96635f,2023-08-11 20:00:00+00:00,2324,0,0.4771275202650021,0.5157894736842106,0.22765067059423,0.26603878116343493,0.6484176692457385,0.7252354951114459
btts,3e9923f666ce142a,2023-08-12 12:30:00+00:00,2324,1,0.5502467931383207,0.5144356955380578,0.2022779470823645,0.2357726937676097,0.5973883866010529,0.6646847158961836
btts,33acbc0047576ef0,2023-08-12 15:00:00+00:00,2324,1,0.525029454984695,0.5157068062827225,0.22559701863213588,0.2345398974808805,0.6443009132315726,0.6622168798685868
btts,43788438e8fad0a7,2023-08-12 15:00:00+00:00,2324,0,0.4977613774918164,0.5169712793733682,0.24776638892255057,0.26725930369693707,0.6886799285886079,0.7276791641023213
btts,91a82b6d149b2245,2023-08-12 15:00:00+00:00,2324,0,0.4688454652110987,0.515625,0.21981607024901156,0.265869140625,0.6327022741122417,0.7248958788745256
btts,d54f702123308768,2023-08-12 15:00:00+00:00,2324,1,0.3983278783939133,0.5142857142857142,0.36200934191796963,0.23591836734693883,0.9204797977869907,0.6649763035932491
btts,8194a43a749501d5,2023-08-12 17:30:00+00:00,2324,1,0.5187702075656275,0.5155440414507773,0.2315821131264292,0.23469757577384623,0.6562942538525514,0.6625325447403384
btts,f8002d2d22a9c1f8,2023-08-13 14:00:00+00:00,2324,1,0.5087753287738359,0.5167958656330749,0.241301677621253,0.23348623546928943,0.6757487571769902,0.6601073264817452
btts,a4e2e37ed525cb58,2023-08-13 16:30:00+00:00,2324,1,0.4705738244093208,0.5180412371134021,0.28029207540057277,0.23228424912317988,0.7538024259754711,0.6577004315641976
btts,837953ffde633954,2023-08-14 20:00:00+00:00,2324,0,0.3890836171231868,0.519280205655527,0.15138606111366262,0.2696519319856464,0.4927951820778607,0.7324707267638597
btts,42bd534c451191ff,2023-08-18 19:45:00+00:00,2324,1,0.4337938989949726,0.517948717948718,0.3205893488153153,0.23237343852728465,0.8351857447846843,0.6578790417224872
btts,0e0063c7b822f1da,2023-08-19 15:00:00+00:00,2324,1,0.6095896114727726,0.5191815856777494,0.15242027146998066,0.23118634755136344,0.4949693163021984,0.6555015809435784
btts,0fbf1001f41cddc8,2023-08-19 15:00:00+00:00,2324,0,0.5173943961081082,0.5204081632653061,0.267696961124074,0.27082465639316955,0.7285555139815162,0.7348198769605134
btts,7633a86cdf29d694,2023-08-19 15:00:00+00:00,2324,1,0.4999301872829378,0.5190839694656488,0.25006981759087765,0.231280228424917,0.6932868157426081,0.6556896180250449
btts,12a85bca4f9863d6,2023-08-19 17:30:00+00:00,2324,0,0.5844310350439411,0.5203045685279187,0.3415596347225323,0.2707168440310237,0.8781066978195623,0.7346038942382913
btts,86ca836d8bee101c,2023-08-19 20:00:00+00:00,2324,0,0.5394099116405764,0.5189873417721519,0.2909630527760944,0.2693478609197244,0.7752468108035898,0.7318616927406357
btts,e660d8b04cef03c4,2023-08-20 14:00:00+00:00,2324,0,0.5183247270277596,0.5176767676767676,0.26866052264840146,0.267989235792266,0.7304850995009039,0.7291407832078506
btts,96cd279564292d3d,2023-08-20 16:30:00+00:00,2324,1,0.5437452010908309,0.5163727959697733,0.20816844152764633,0.23389527247809458,0.6092745221982699,0.6609263015487823
btts,3169e552cae48623,2023-08-21 20:00:00+00:00,2324,0,0.5827284267123068,0.5175879396984925,0.3395724192986004,0.2678972753213303,0.874018014271217,0.7289566332566562
btts,a3975fa561d07fcb,2023-08-25 20:00:00+00:00,2324,0,0.3520452980901323,0.5162907268170426,0.1239358919073701,0.2665561145972701,0.4339344895333737,0.7262712279849779
btts,1d98494148cd7435,2023-08-26 12:30:00+00:00,2324,0,0.566254134838233,0.515,0.3206437452213957,0.265225,0.8352964805347656,0.7236063880446539
btts,801577c355bea5eb,2023-08-26 15:00:00+00:00,2324,1,0.5569631941014251,0.513715710723192,0.1962816113808115,0.23647240999745028,0.5852561200506762,0.6660852585169882
btts,8853cd5a385f0b4b,2023-08-26 15:00:00+00:00,2324,1,0.5424155157615212,0.5149253731343284,0.2093835602157946,0.23529739362887053,0.611722937010071,0.6637332953536519
btts,c2fd4ec5da11f778,2023-08-26 15:00:00+00:00,2324,0,0.4726939083537807,0.5161290322580645,0.22343953099477246,0.26638917793964617,0.6399740799878472,0.7259370033829361
btts,db2a92ac4cb4f68a,2023-08-26 15:00:00+00:00,2324,1,0.4959900972413171,0.5148514851485149,0.25402598207881694,0.2353690814626017,0.7011993176957977,0.663876798259832
btts,6b2f758dc38c245b,2023-08-26 17:30:00+00:00,2324,1,0.6539926612874892,0.5160493827160494,0.11972107844291416,0.23420819996951683,0.42465914886084954,0.6615528151417281
btts,66cc2e42765159d4,2023-08-27 14:00:00+00:00,2324,1,0.47444771377908,0.5172413793103449,0.2762052055520358,0.23305588585017833,0.7456038592501728,0.6592456288842639
btts,c8a4eef90907a290,2023-08-27 14:00:00+00:00,2324,1,0.453078564783837,0.5184275184275184,0.29912305629890756,0.2319120550078781,0.7916897363428267,0.6569550519665285
btts,d2152dd48ec2a06b,2023-08-27 16:30:00+00:00,2324,1,0.5264874168273196,0.5196078431372549,0.2242141664228646,0.23077662437524024,0.641527847356919,0.6546808997321492
btts,3b47d6223e39326d,2023-09-01 20:00:00+00:00,2324,1,0.6815693279507151,0.5207823960880196,0.10139809290175922,0.22964951189913976,0.38335730455187234,0.6524229903333766
btts,843c6e39a8c58937,2023-09-02 12:30:00+00:00,2324,1,0.4994929104709112,0.5219512195121951,0.25050734666887936,0.22853063652587743,0.694161874245683,0.650181144676502
btts,134af961ffb35025,2023-09-02 15:00:00+00:00,2324,1,0.3975832089832582,0.5231143552311436,0.36290599009890867,0.22741991818660792,0.9223510360188878,0.6479551863685717
btts,306099c57c77666a,2023-09-02 15:00:00+00:00,2324,1,0.5030983931544569,0.5242718446601942,0.24691120688568266,0.22631727778301444,0.6869695153789391,0.6457449416653614
btts,51b08cc8ed13e7e4,2023-09-02 15:00:00+00:00,2324,0,0.5420535688754379,0.5254237288135594,0.2938220715305991,0.2760700948003448,0.7810030643187379,0.7453329337305156
btts,bf254e0ca2f99457,2023-09-02 15:00:00+00:00,2324,1,0.4358165578965238,0.5241545893719807,0.3183029563437264,0.22642885481574834,0.830533862937934,0.6459686202848548
btts,03d57c28bfafa5ad,2023-09-02 17:30:00+00:00,2324,1,0.6272181199734723,0.5253012048192771,0.13896633007611248,0.2253389461460299,0.4664609200994276,0.6437834574416093
btts,a7980433da9a3a58,2023-09-03 14:00:00+00:00,2324,0,0.5383529850202797,0.5264423076923077,0.2898239364802455,0.27714150332840237,0.7729547167657319,0.7474815315232748
btts,f2147309e1c9c76b,2023-09-03 14:00:00+00:00,2324,1,0.3925427623878064,0.5251798561151079,0.3690042955274371,0.22545416903886967,0.9351097989354166,0.6440144919823008
btts,14b274c3626eff45,2023-09-03 16:30:00+00:00,2324,1,0.5489386717175939,0.5263157894736842,0.2034563218718885,0.22437673130193908,0.5997685527879508,0.6418538861723948
btts,575c3fc5b6f69c04,2023-09-16 12:30:00+00:00,2324,1,0.5073559722238598,0.5274463007159904,0.24269813810349844,0.22330699870700216,0.678542406918306,0.639708218404385
btts,08c38703b104f387,2023-09-16 15:00:00+00:00,2324,1,0.5983560882432267,0.5285714285714286,0.16131783185128268,0.22224489795918367,0.5135692369609357,0.6375773294051346
btts,1700e9aa8113d019,2023-09-16 15:00:00+00:00,2324,0,0.4157440935031241,0.5296912114014252,0.17284315128273436,0.2805727794359093,0.5374161960774697,0.7543658029878462
btts,3affcb88ca27b73d,2023-09-16 15:00:00+00:00,2324,1,0.4864668546079425,0.5284360189573459,0.2637162914162601,0.22237258821679662,0.7205865099793283,0.6378335425758931
btts,5034bd0aa36616d9,2023-09-16 15:00:00+00:00,2324,1,0.4761685323639263,0.5295508274231678,0.27439940648576294,0.22132242397822602,0.7419834278269417,0.6357261271912381
btts,b78c53b1596f050a,2023-09-16 15:00:00+00:00,2324,1,0.6367487360571716,0.5306603773584906,0.13195148075606236,0.22027968138127446,0.45138015011524096,0.6336330530275376
btts,0bae08a0173c8e9e,2023-09-16 17:30:00+00:00,2324,0,0.4621766873031153,0.5317647058823529,0.2136072902864816,0.2827737024221453,0.6202251878219416,0.7587843441999244
btts,06e78a751c51a05d,2023-09-17 14:00:00+00:00,2324,0,0.5074426382811886,0.5305164319248826,0.25749803114577324,0.2814476845423086,0.7081443546571065,0.7561219797213338
btts,9410284fa73c0078,2023-09-17 16:30:00+00:00,2324,0,0.5611929335725795,0.5292740046838408,0.3149375086917976,0.28013097203407034,0.8236954467284586,0.7534791051695489
btts,a674f44b4f4958d1,2023-09-18 19:45:00+00:00,2324,1,0.4215489411559384,0.5280373831775701,0.3346056274778161,0.2227487116778758,0.8638193964042041,0.6385881963095109
btts,26b8bd6277a86d68,2023-09-23 15:00:00+00:00,2324,0,0.5007730524244784,0.5291375291375291,0.25077365003452945,0.27998652474176944,0.6946944818623916,0.7531892215268121
btts,91b8a3284dd54b8a,2023-09-23 15:00:00+00:00,2324,0,0.5154658552328905,0.5279069767441861,0.26570504791097516,0.27868577609518663,0.7245673758989882,0.7505792296458208
btts,f179ec048fbb8284,2023-09-23 15:00:00+00:00,2324,1,0.5062199411838321,0.5266821345707656,0.24381874648449825,0.22402980173448683,0.6807840377635234,0.6411580726223451
btts,875da126231a90d0,2023-09-23 17:30:00+00:00,2324,1,0.41689855196573,0.5277777777777778,0.34000729869966245,0.22299382716049382,0.874912367438597,0.6390799592896695
btts,d3d54329bff227bd,2023-09-23 20:00:00+00:00,2324,0,0.46754414704172,0.5288683602771362,0.21859752943296948,0.2797017425022268,0.6302552900780531,0.7526177341582734
btts,0141d31d1a8b3d81,2023-09-24 14:00:00+00:00,2324,1,0.6652300574237295,0.5276497695852534,0.11207091445251942,0.22311474017286415,0.40762234714040974,0.6393225305461653
btts,22ffbb01e4781ea3,2023-09-24 14:00:00+00:00,2324,1,0.5670484696531639,0.5287356321839081,0.18744702762966733,0.22209010437310078,0.5673104945108534,0.6372667221654886
btts,7e35cc793e038ef1,2023-09-24 14:00:00+00:00,2324,1,0.5148157706136819,0.5298165137614679,0.23540373644519536,0.22107251073141992,0.663946169281679,0.6352245328272408
btts,bbba85a535de9553,2023-09-24 14:00:00+00:00,2324,0,0.3974980140932675,0.5308924485125858,0.1580046712080915,0.2818467918876885,0.5066643175119999,0.7569232159571819
btts,8c330bab8ea7906a,2023-09-24 16:30:00+00:00,2324,0,0.4936994860253439,0.5296803652968036,0.24373918250168874,0.2805612893809553,0.6806248848484714,0.754342741586865
btts,4c346803313e322e,2023-09-30 12:30:00+00:00,2324,1,0.6066116158179283,0.5284738041002278,0.1547544208093812,0.22233695341971033,0.49986653485407606,0.6377620414088614
btts,03ed41387dccd604,2023-09-30 15:00:00+00:00,2324,0,0.4596769569579372,0.5295454545454545,0.21130290475810926,0.2804183884297521,0.6155880904350969,0.7540559336469378
btts,0f9e5536870619e4,2023-09-30 15:00:00+00:00,2324,1,0.4105070633848381,0.528344671201814,0.34750192231916727,0.22245874918372488,0.8903621434536743,0.6380064218811454
btts,1828a41c3ee13854,2023-09-30 15:00:00+00:00,2324,1,0.4488289620236698,0.5294117647058824,0.3037895131039052,0.22145328719723184,0.8011133947174577,0.6359887667199967
btts,3e4e56f4a5170841,2023-09-30 15:00:00+00:00,2324,0,0.4178157427218209,0.5304740406320542,0.17456999486618685,0.2814027077844983,0.5409682880942949,0.7560316903438177
btts,5a0da5a1af75c980,2023-09-30 15:00:00+00:00,2324,0,0.3614398385949727,0.5292792792792793,0.13063875692355992,0.28013655547439337,0.4485393849176708,0.7534903104674138
btts,f902006ca01d9e85,2023-09-30 15:00:00+00:00,2324,0,0.5328847212673572,0.5280898876404494,0.28396612616018896,0.27887892942810244,0.7611792022410061,0.7509667514487715
btts,44760a9a92f51cb7,2023-09-30 17:30:00+00:00,2324,1,0.6115995640226525,0.5269058295964125,0.15085489866739363,0.22381809406985867,0.4916775177746839,0.6407334378759052
btts,f005f05cba8d95bb,2023-10-01 14:00:00+00:00,2324,1,0.4722644859081777,0.5279642058165548,0.27850477283375996,0.22281779099039584,0.7502160988344828,0.6387267895879588
btts,7c7bb0e2943c8c7d,2023-10-02 20:00:00+00:00,2324,0,0.5758727384286253,0.5290178571428571,0.3316294108652839,0.27985989317602034,0.857721723569237,0.7529350989389185
btts,a4505087636e9134,2023-10-03 19:30:00+00:00,2324,1,0.504840881109584,0.5278396436525612,0.2451825530203331,0.2229354021061404,0.6835119862688027,0.6389627466071232
btts,3f7ae5f31fd71f93,2023-10-07 12:30:00+00:00,2324,0,0.5469526433944879,0.5288888888888889,0.29915719411621783,0.2797234567901234,0.7917586189950068,0.7526613080923529
btts,07af90069556ae8a,2023-10-07 15:00:00+00:00,2324,1,0.5288955895709165,0.5277161862527716,0.22193936552573432,0.2230520007276267,0.6369642398163714,0.6391966658312037
btts,2f6ef2e4024ad1d0,2023-10-07 15:00:00+00:00,2324,1,0.5347266410418298,0.5287610619469026,0.21647929855621834,0.22206613673741094,0.6259996139899228,0.6372186279007206
btts,e56989dfe17de621,2023-10-07 15:00:00+00:00,2324,0,0.4499131544481485,0.5298013245033113,0.20242184654548354,0.280689443445463,0.5976791122173054,0.7545999597736089
btts,f861dca440494dc6,2023-10-07 15:00:00+00:00,2324,1,0.4280613804933485,0.5286343612334802,0.32711378448317424,0.22218556540976925,0.848488681315274,0.6374582746993567
btts,0f983bf5d8272282,2023-10-07 17:30:00+00:00,2324,0,0.4464156713086153,0.5296703296703297,0.19928695158992166,0.2805506581330757,0.5913411830790227,0.754321403929099
btts,11a1b4c2e2514d8a,2023-10-08 14:00:00+00:00,2324,1,0.4844998293895066,0.5285087719298246,0.26574042589944774,0.22230397814712216,0.7246381997886194,0.637695876023731
btts,4e2d4760f8f34fdf,2023-10-08 14:00:00+00:00,2324,1,0.6538015150870564,0.5295404814004376,0.11985339095601763,0.22133215864093198,0.4249514673391652,0.6357456647375183
btts,70f13fee1ba9a34d,2023-10-08 14:00:00+00:00,2324,1,0.5142501235202099,0.5305676855895196,0.2359529425001313,0.22036669781278012,0.6650455102542332,0.6338077407736366
btts,3d7abb79c543f1e6,2023-10-08 16:30:00+00:00,2324,0,0.5837085904831503,0.5315904139433552,0.34071571860382605,0.2825883681964677,0.8763697603127595,0.7584121819328824
btts,99a830da3a898a0e,2023-10-21 12:30:00+00:00,2324,0,0.5219859010879044,0.5304347826086957,0.2724692809345515,0.28136105860113425,0.7381150512936696,0.7559480817989758
btts,1f7232f4b5ce19cd,2023-10-21 15:00:00+00:00,2324,0,0.4726070091452133,0.5292841648590022,0.22335738509318373,0.2801417271704914,0.6398092951497718,0.7535006894561891
btts,46e9cbb6ca582f24,2023-10-21 15:00:00+00:00,2324,1,0.563692014662705,0.5281385281385281,0.1903646580690892,0.22265324862727462,0.5732472499294763,0.638396665788537
btts,7bdc2db9ac9f4c9c,2023-10-21 15:00:00+00:00,2324,1,0.3866274060700407,0.5291576673866091,0.3762259389843667,0.22169250218081904,0.9502938247307244,0.6364688435415071
btts,962bca027f2b798b,2023-10-21 15:00:00+00:00,2324,1,0.4886585224280213,0.5301724137931034,0.26147010668549436,0.22073796076099883,0.7160913515880559,0.6345530162938925
btts,b7cddc326d999415,2023-10-21 15:00:00+00:00,2324,0,0.4109208297203434,0.5311827956989247,0.16885592829805543,0.28215516244652555,0.5291946896271424,0.7575423427982672
btts,270156fc433cc564,2023-10-21 17:30:00+00:00,2324,1,0.4862554518712495,0.5300429184549357,0.263933460732014,0.22085965849435424,0.7210211720377867,0.6347972974976686
btts,4197fe41d48e5b9e,2023-10-21 20:00:00+00:00,2324,1,0.5390223957866068,0.5310492505353319,0.21250035158631977,0.21991480542347389,0.6179981583118407,0.6329005115039151
btts,deae005d95bb9bba,2023-10-22 16:30:00+00:00,2324,1,0.5426686160848159,0.532051282051282,0.20915199471377754,0.2189760026298488,0.6112564288003267,0.6310153994529392
btts,76bee6821ca57eb7,2023-10-23 20:00:00+00:00,2324,0,0.4983712790484218,0.5330490405117271,0.24837393178035994,0.28414127959047286,0.6898950326272464,0.7615310386297786
btts,7eed37053ae5ef2a,2023-10-27 20:00:00+00:00,2324,1,0.4721366294138076,0.5319148936170213,0.27863973800661584,0.21910366681756452,0.7504868661876275,0.6312717768418579
btts,02717c9c9d20a063,2023-10-28 12:30:00+00:00,2324,0,0.4754003563750271,0.5329087048832272,0.22600549884150276,0.2839916877403185,0.6451198908767525,0.7612305476640562
btts,477fa062507fe2f9,2023-10-28 15:00:00+00:00,2324,0,0.3762794082888642,0.5317796610169492,0.14158619310221776,0.28278960787130136,0.47205278058518696,0.7588162840678027
btts,a4d80b5e0b049c9e,2023-10-28 15:00:00+00:00,2324,1,0.4988645165189829,0.5306553911205074,0.2511367728037528,0.22028436188424388,0.6954207300781248,0.633642449360149
btts,096ba263eac9b2d3,2023-10-28 17:30:00+00:00,2324,1,0.4527892536731483,0.5316455696202531,0.29943960089558996,0.21935587245633717,0.7923284854287983,0.6317782341836533
btts,99bb0c0ec7d34ac8,2023-10-29 13:00:00+00:00,2324,0,0.5244918581568241,0.5326315789473685,0.2750917092727981,0.2836963988919668,0.7433712744447014,0.7606374221623619
btts,9b3c062ce7549e91,2023-10-29 14:00:00+00:00,2324,1,0.520241931716991,0.5315126050420168,0.23016780408264437,0.21948043923451735,0.6534613223015179,0.6320283655038997
btts,c85c91840904f721,2023-10-29 14:00:00+00:00,2324,1,0.5005687227545733,0.5324947589098532,0.24943160069099826,0.21856115044675628,0.6920103814518243,0.6301822238698047
btts,d2711c3e2630bec1,2023-10-29 14:00:00+00:00,2324,0,0.5059154320845488,0.5334728033472803,0.25595042442129573,0.284593231911206,0.7050485863333203,0.7624389610313371
btts,9ca23ffcf3f9e28f,2023-10-29 15:30:00+00:00,2324,0,0.5443952194457847,0.5323590814196242,0.2963661549554241,0.28340619156994606,0.7861295545883581,0.7600545455558753
btts,3b5e31d38f1fa844,2023-11-04 12:30:00+00:00,2324,0,0.5254645679608682,0.53125,0.27611301218230183,0.2822265625,0.7454189913509099,0.7576857016975165
btts,365c21fbc714fda3,2023-11-04 15:00:00+00:00,2324,0,0.5337516538726633,0.5301455301455301,0.2848908280118034,0.2810542831332852,0.763036855210378,0.7553322708334752
btts,3742b2ff451095df,2023-11-04 15:00:00+00:00,2324,1,0.3570435546716791,0.529045643153527,0.4133929905892302,0.22179800623267504,1.0298975027626682,0.6366805688921742
btts,4baa3b97eb1e3c9a,2023-11-04 15:00:00+00:00,2324,1,0.6029440458039833,0.5300207039337475,0.15765343076250932,0.22088053873093028,0.5059308795887111,0.6348392091730102
btts,98279600491664ee,2023-11-04 15:00:00+00:00,2324,1,0.4273918330473344,0.53099173553719,0.32788011286089175,0.2199687521344171,0.8500540447323156,0.633008821821412
btts,e4abed43e6cd33a1,2023-11-04 15:00:00+00:00,2324,1,0.6062673808431231,0.5319587628865979,0.15502537538813424,0.21906259963864386,0.5004341677094487,0.6311893060158658
btts,28e2f6e4ee84a09c,2023-11-04 17:30:00+00:00,2324,0,0.5059437434935602,0.5329218106995884,0.25597907158027744,0.28400565631932795,0.7051058887103083,0.761258606419091
btts,613fccc17216aa69,2023-11-05 14:00:00+00:00,2324,0,0.4767623219807069,0.5318275154004107,0.22730231166043524,0.2828405061369741,0.6477194668692031,0.7589184941281492
btts,ca50e6d6b50f6af3,2023-11-05 16:30:00+00:00,2324,1,0.4320437817633589,0.5307377049180327,0.3225742658336671,0.2202071015855953,0.8392283491988121,0.6334873441536095
btts,612defdc0462f9d7,2023-11-06 20:00:00+00:00,2324,1,0.5117566660640476,0.5316973415132924,0.23838155313289397,0.2193073799457179,0.6699060285088734,0.6316808584593444
btts,d603f96de7696830,2023-11-11 12:30:00+00:00,2324,1,0.4980083924075915,0.5326530612244897,0.2519955740932106,0.21841316118284054,0.697138349875402,0.629884983781979
btts,1a1816a17fc5c30d,2023-11-11 15:00:00+00:00,2324,0,0.5177570451166076,0.5336048879837068,0.2680723577678808,0.28473417648010424,0.7293072361503029,0.762722124240281
btts,291fa9dae2a9447f,2023-11-11 15:00:00+00:00,2324,1,0.4035154898807976,0.532520325203252,0.3557937708121449,0.21853724634807328,0.9075404032089707,0.6301342127312114
btts,b94e20a1a95833e5,2023-11-11 15:00:00+00:00,2324,1,0.4916260458529751,0.5334685598377282,0.2584440772550814,0.21765158465988338,0.7100369208935499,0.6283551418649255
btts,663a73d32eb9bf93,2023-11-11 17:30:00+00:00,2324,0,0.552007512531133,0.5344129554655871,0.30471229389080895,0.28559720696946356,0.8029788157504615,0.7644562082647273
btts,37a153ae31d68e07,2023-11-12 14:00:00+00:00,2324,1,0.4370991341927532,0.5333333333333333,0.316857384726548,0.2177777777777778,0.8275952579138389,0.6286086594223742
btts,47d2d119db99a3f5,2023-11-12 14:00:00+00:00,2324,0,0.5017567417510582,0.5342741935483871,0.2517598278926381,0.2854489138917794,0.6966668508409027,0.764158216203134
btts,5a3a635a135fc4f2,2023-11-12 14:00:00+00:00,2324,1,0.4409106988629354,0.5331991951710262,0.3125808466459313,0.21790299138897767,0.818912920950002,0.6288602001104064
btts,7732a27a848c305a,2023-11-12 14:00:00+00:00,2324,1,0.4768933300581143,0.5341365461847389,0.27364058813768893,0.21702875760068388,0.7404624398145262,0.6271037682429539
btts,451ce25b1147ff4b,2023-11-12 16:30:00+00:00,2324,1,0.5384956662871452,0.5350701402805611,0.21298625003574606,0.21615977445873713,0.6189758301671111,0.6253574373512691
btts,b55d82ae58b42b2f,2023-11-25 12:30:00+00:00,2324,1,0.5781975800417793,0.536,0.17791728148261113,0.21529599999999996,0.547839634739367,0.623621117911335
btts,2e2fa8474d282b6e,2023-11-25 15:00:00+00:00,2324,1,0.5199045849029261,0.5369261477045908,0.23049160759723167,0.21443739267971046,0.6541099748144144,0.6218947214830257
btts,660181391f4d3096,2023-11-25 15:00:00+00:00,2324,1,0.4866891719533325,0.5378486055776892,0.26348800618995544,0.21358391136648627,0.7201296102773491,0.6201781606933545
btts,a7f7a7ef2fd7fa45,2023-11-25 15:00:00+00:00,2324,1,0.5442670301390534,0.5387673956262425,0.20769253981827845,0.21273551533739907,0.6083152883344278,0.6184713492200383
btts,afba3d057822a9e1,2023-11-25 15:00:00+00:00,2324,1,0.3881338895945192,0.5396825396825397,0.374380137062732,0.2118921642731167,0.9464049226094537,0.6167742017753713
btts,ba6e4e1ba8e634b3,2023-11-25 15:00:00+00:00,2324,1,0.524606071595342,0.5405940594059406,0.2259993871640131,0.2110538182531124,0.6451076378547266,0.6150866340904
btts,4f90d40830d0f4ed,2023-11-25 17:30:00+00:00,2324,0,0.5395917482873956,0.541501976284585,0.29115925481984817,0.2932243903201112,0.7756416793745097,0.7797992976211555
btts,eee1ab45bb5997ac,2023-11-26 14:00:00+00:00,2324,1,0.5684095504246998,0.5404339250493096,0.1862703161646098,0.21120097724558354,0.5649130806049583,0.615382897203113
btts,2115515cbe554b81,2023-11-26 16:30:00+00:00,2324,0,0.5028556400709957,0.5413385826771654,0.2528637947512108,0.29304746109492225,0.6988748324278008,0.7794429940127814
btts,f206ddc516298b00,2023-11-27 20:00:00+00:00,2324,1,0.5035224087555149,0.5402750491159135,0.24648999860792603,0.21134703046537573,0.6861270618446362,0.6156769188839515
btts,1b2349c2ecaa3b08,2023-12-02 15:00:00+00:00,2324,1,0.5162566957156715,0.5411764705882353,0.23400758443992048,0.21051903114186854,0.6611511648817121,0.6140098600012215
